  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727976 24217 201702051253 360   5 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   29 1005.2 29.66  998.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201702051353 360   6 ***  80 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   28 1005.0 29.65  998.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702051427 020   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   28   27 ****** 29.66  998.9 *** *** ***** ***** ***** ***** **
727976 24217 201702051436 020   8 ***   5 *** * * * 10.0 ** ** ** ** ** ** ** ** *   28   27 ****** 29.65  998.6 *** *** ***** ***** ***** ***** **
727976 24217 201702051453 020   3 ***   5 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   28 1005.2 29.66  998.9 *** ***  0.00 ***** *****  0.00T**
727976 24217 201702051500 020   5 ***  15 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   28 ****** 29.66  998.9 *** *** ***** ***** ***** ***** **
727976 24217 201702051527 020   6 ***  13 *** * * *  7.0 ** ** ** ** 71 ** ** ** *   30   28 ****** 29.66  998.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702051553 010   6 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   28 1005.8 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051614 010   7 ***   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   29 ****** 29.68  999.6 *** *** ***** ***** ***** ***** **
727976 24217 201702051620 010   6 ***   9 *** * * *  1.8 ** ** ** ** 71 10 ** ** *   30   29 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051625 010   6 ***   9 *** * * *  0.5 ** ** ** ** 72 35 ** ** *   30   28 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051634 020   8 ***  17 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   30   29 ****** 29.68  999.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702051637 020   8 ***  13 *** * * *  1.0 ** ** ** ** 71 10 ** ** *   30   29 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051646 020   8 ***  15 *** * * *  1.0 ** ** ** ** 71 10 ** ** *   30   29 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051651 020   8 ***  15 OVC * * *  2.0 ** ** ** ** 71 10 ** ** *   30   28 ****** 29.67  999.3 *** *** ***** ***** ***** ***** **
727976 24217 201702051653 020   9 ***  15 *** * * *  3.0 ** ** ** ** 71 10 ** ** *   30   29 1005.7 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051715 020   7 ***  11 *** * * *  7.0 ** ** ** ** ** ** ** ** *   30   30 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051732 020   8 ***  11 *** * * *  1.8 ** ** ** ** 71 10 ** ** *   31   30 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051744 020   9 ***  10 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   31   30 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051747 020   9 ***   8 *** * * *  0.5 ** ** ** ** 72 35 ** ** *   30   30 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051753 020   8 ***   8 *** * * *  0.3 ** ** ** ** 73 35 ** ** *   31   30 1005.6 29.67  999.3  32 ***  0.00T 0.00T***** ***** **
727976 24217 201702051814 020   8 ***  10 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   30   30 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051839 020  10 ***  15 *** * * *  0.3 ** ** ** ** 72 35 ** ** *   30   30 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051850 020  11 ***  15 *** * * *  1.0 ** ** ** ** 71 10 ** ** *   30   30 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051853 020   8 ***  15 *** * * *  1.3 ** ** ** ** 71 10 ** ** *   30   30 1005.7 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702051953 020  11 ***  19 *** * * *  1.3 ** ** ** ** 10 ** ** ** *   30   28 1005.0 29.65  998.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702052000 030  10 ***  19 *** * * *  3.0 ** ** ** ** 71 10 ** ** *   30   28 ****** 29.65  998.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702052007 020  10 ***  21 *** * * *  2.5 ** ** ** ** 71 10 ** ** *   30   28 ****** 29.64  998.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702052014 020  11 ***  23 *** * * *  8.0 ** ** ** ** ** ** ** ** *   30   28 ****** 29.64  998.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702052045 020  13 ***  21 *** * * *  1.8 ** ** ** ** 71 10 ** ** *   30   28 ****** 29.62  997.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702052051 020  10 ***  21 OVC * * *  0.8 ** ** ** ** 71 10 ** ** *   30   28 ****** 29.62  997.6 *** *** ***** ***** ***** ***** **
727976 24217 201702052053 020  11 ***  21 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   30   28 1003.9 29.62  997.6 *** ***  0.00T***** *****  0.00T**
727976 24217 201702052108 020  15 ***  21 *** * * *  1.3 ** ** ** ** 71 10 ** ** *   30   28 ****** 29.61  997.2 *** ***  0.00T***** ***** ***** **
727976 24217 201702052116 020  11 ***  19 *** * * *  3.0 ** ** ** ** 71 10 ** ** *   30   28 ****** 29.60  996.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702052149 020  11  22  19 *** * * *  2.0 ** ** ** ** 71 10 ** ** *   30   27 ****** 29.59  996.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702052153 020  11  21  19 *** * * *  2.0 ** ** ** ** 71 10 ** ** *   30   28 1002.7 29.58  996.2 *** ***  0.00T***** ***** ***** **
727976 24217 201702052214 020  13 ***  41 *** * * *  2.5 ** ** ** ** 71 10 ** ** *   30   28 ****** 29.56  995.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702052228 020  13 ***  41 *** * * *  4.0 ** ** ** ** 71 10 ** ** *   30   28 ****** 29.56  995.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702052235 020  14 ***  19 *** * * *  6.0 ** ** ** ** 71 10 ** ** *   30   27 ****** 29.55  995.2 *** ***  0.00T***** ***** ***** **
727976 24217 201702052253 020  14 ***  19 *** * * *  4.0 ** ** ** ** 10 ** ** ** *   30   27 1001.6 29.55  995.2 *** ***  0.00T***** ***** ***** **
727976 24217 201702052353 020  10 ***  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   26 1001.0 29.53  994.5  31  29  0.00  0.00T***** ***** **
727976 24217 201702060053 010  13 ***  20 *** * * *  7.0 ** ** ** ** ** ** ** ** *   30   24  999.8 29.50  993.5 *** ***  0.00 ***** ***** ***** **
727976 24217 201702060153 030  14  25  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   30   23  998.7 29.46  992.2 *** ***  0.00 ***** ***** ***** **
727976 24217 201702060251 030  18  34  39 OVC * * *  8.0 ** ** ** ** ** ** ** ** *   30   23 ****** 29.42  990.8 *** *** ***** ***** ***** ***** **
727976 24217 201702060253 020  20  34  39 *** * * *  7.0 ** ** ** ** ** ** ** ** *   30   23  997.3 29.42  990.8 *** ***  0.00T***** ***** ***** **
727976 24217 201702060353 030  22  33  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   22  995.8 29.38  989.5 *** ***  0.00T***** ***** ***** **
727976 24217 201702060451 020  25  37  13 OVC * * *  5.0 ** ** ** ** 71 ** ** ** *   28   21 ****** 29.34  988.1 *** *** ***** ***** ***** ***** **
727976 24217 201702060453 030  24  38  13 *** * * *  5.0 ** ** ** ** 71 ** ** ** *   28   21  994.4 29.34  988.1 *** ***  0.00T***** ***** ***** **
727976 24217 201702060553 020  25  40  13 *** * * *  3.0 ** ** ** ** 71 ** ** ** *   27   22  993.4 29.31  987.1  30  27  0.00T 0.00T***** ***** **
727976 24217 201702060600 020  22  37  13 *** * * *  2.0 ** ** ** ** 71 ** ** ** *   27   22 ****** 29.31  987.1 *** ***  0.00T***** ***** ***** **
727976 24217 201702060611 020  24  40  13 *** * * *  1.8 ** ** ** ** 71 ** ** ** *   26   22 ****** 29.30  986.8 *** ***  0.00T***** ***** ***** **
727976 24217 201702060625 020  24  40  19 *** * * *  1.5 ** ** ** ** 71 10 ** ** *   26   22 ****** 29.30  986.8 *** ***  0.00T***** ***** ***** **
727976 24217 201702060653 020  25  41  15 OBS * * *  1.0 ** ** ** ** 71 10 ** ** *   26   22  992.6 29.28  986.1 *** ***  0.00T***** ***** ***** **
727976 24217 201702060703 010  26  41  15 OBS * * *  0.8 ** ** ** ** 71 10 ** ** *   26   23 ****** 29.28  986.1 *** ***  0.00T***** ***** ***** **
727976 24217 201702060713 010  24  37  15 OBS * * *  1.0 ** ** ** ** 71 10 ** ** *   26   22 ****** 29.29  986.5 *** ***  0.00T***** ***** ***** **
727976 24217 201702060753 020  25  39  16 OBS * * *  1.0 ** ** ** ** 71 10 ** ** *   25   22  992.7 29.29  986.5  32  25  0.00T***** ***** ***** **
727976 24217 201702060759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  32  25 ***** *****  0.22 ***** **
727976 24217 201702060853 010  22  37  25 *** * * *  1.5 ** ** ** ** 71 10 ** ** *   25   22  992.2 29.27  985.8 *** ***  0.00T***** *****  0.00T**
727976 24217 201702060940 360  17  32  27 *** * * *  2.0 ** ** ** ** 71 10 ** ** *   25   22 ****** 29.29  986.5 *** ***  0.00T***** ***** ***** **
727976 24217 201702060951 010  17  37  23 OVC * * *  1.5 ** ** ** ** 71 10 ** ** *   25   21 ****** 29.29  986.5 *** *** ***** ***** ***** ***** **
727976 24217 201702060953 010  21  37  23 *** * * *  1.5 ** ** ** ** 71 10 ** ** *   25   22  993.0 29.29  986.5 *** ***  0.00T***** ***** ***** **
727976 24217 201702061053 010  21  32  19 OBS * * *  1.0 ** ** ** ** 71 10 ** ** *   24   21  993.5 29.31  987.1 *** ***  0.00T***** ***** ***** **
727976 24217 201702061126 360  16  30  15 OBS * * *  0.8 ** ** ** ** 71 10 ** ** *   24   21 ****** 29.32  987.5 *** ***  0.00T***** ***** ***** **
727976 24217 201702061140 360  15  29  16 OBS * * *  1.0 ** ** ** ** 71 10 ** ** *   24   21 ****** 29.34  988.1 *** ***  0.00T***** ***** ***** **
727976 24217 201702061151 360  18  26  43 OVC * * *  1.5 ** ** ** ** 71 10 ** ** *   25   21 ****** 29.34  988.1 *** *** ***** ***** ***** ***** **
727976 24217 201702061153 360  20  28  43 *** * * *  1.5 ** ** ** ** 71 10 ** ** *   24   21  994.9 29.35  988.5  27  24  0.00T 0.00T***** ***** **
727976 24217 201702061253 030  14  29  30 *** * * *  1.8 ** ** ** ** 71 10 ** ** *   24   21  996.4 29.39  989.8 *** ***  0.00T***** ***** ***** **
727976 24217 201702061300 020  17  24  28 *** * * *  2.0 ** ** ** ** 71 10 ** ** *   24   21 ****** 29.39  989.8 *** ***  0.00T***** ***** ***** **
727976 24217 201702061315 030  17  26  30 *** * * *  3.0 ** ** ** ** 71 10 ** ** *   24   20 ****** 29.39  989.8 *** ***  0.00T***** ***** ***** **
727976 24217 201702061353 020  16  24 100 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   20  996.8 29.40  990.2 *** ***  0.00T***** ***** ***** **
727976 24217 201702061453 030  10 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   20  997.7 29.43  991.2 *** ***  0.00 ***** *****  0.00T**
727976 24217 201702061553 030  15 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   24   20  998.3 29.45  991.8 *** ***  0.00T***** ***** ***** **
727976 24217 201702061653 020   9 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   25   20  999.1 29.47  992.5 *** ***  0.00 ***** ***** ***** **
727976 24217 201702061753 020  11 ***  47 *** * * * 10.0 ** ** ** ** ** ** ** ** *   26   20  999.5 29.48  992.9  26  24  0.00  0.00T***** ***** **
727976 24217 201702061853 020  11 ***  36 *** * * *  7.0 ** ** ** ** ** ** ** ** *   26   21 1000.0 29.50  993.5 *** ***  0.00T***** ***** ***** **
727976 24217 201702061929 030  10 ***  27 *** * * *  1.8 ** ** ** ** 71 ** ** ** *   26   21 ****** 29.51  993.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702061953 030  13 ***  27 *** * * *  1.8 ** ** ** ** 71 ** ** ** *   26   21 1000.5 29.51  993.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702062000 020  11 ***  27 *** * * *  6.0 ** ** ** ** 71 ** ** ** *   26   21 ****** 29.52  994.2 *** ***  0.00T***** ***** ***** **
727976 24217 201702062053 020  13 ***  24 *** * * * 10.0 ** ** ** ** ** ** ** ** *   27   22 1000.6 29.52  994.2 *** ***  0.00T***** *****  0.00T**
727976 24217 201702062153 020  13 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   21 1000.8 29.52  994.2 *** ***  0.00 ***** ***** ***** **
727976 24217 201702062253 030   9 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   29   22 1001.4 29.54  994.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201702062346 030   9 ***  15 *** * * *  1.8 ** ** ** ** 71 ** ** ** *   29   23 ****** 29.56  995.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702062353 030   8 ***  15 *** * * *  3.0 ** ** ** ** 71 ** ** ** *   29   23 1002.1 29.56  995.6  29  26  0.00T 0.00T***** ***** **
727976 24217 201702070008 020  10 ***  14 *** * * *  3.0 05 ** ** ** 05 ** ** ** *   28   23 ****** 29.57  995.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702070051 010   8 ***  13 OVC * * *  1.3 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.59  996.6 *** *** ***** ***** ***** ***** **
727976 24217 201702070053 010   7 ***  13 *** * * *  1.0 ** ** ** ** 71 10 ** ** *   27   24 1003.0 29.59  996.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070104 020   8 ***  13 *** * * *  0.5 ** ** ** ** 71 35 ** ** *   27   25 ****** 29.59  996.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070127 020  11 ***  11 *** * * *  1.0 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.59  996.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070145 020  10 ***  10 *** * * *  3.0 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.59  996.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070151 010   9 ***  10 OVC * * *  2.0 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.59  996.6 *** *** ***** ***** ***** ***** **
727976 24217 201702070153 020  10 ***  10 *** * * *  1.5 ** ** ** ** 71 10 ** ** *   27   25 1003.1 29.59  996.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070200 020   8 ***  10 *** * * *  0.5 ** ** ** ** 72 35 ** ** *   27   26 ****** 29.59  996.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070207 010  10 ***   9 *** * * *  0.5 ** ** ** ** 72 35 ** ** *   27   26 ****** 29.60  996.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702070228 340   9 ***   8 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   27   26 ****** 29.61  997.2 *** ***  0.00T***** ***** ***** **
727976 24217 201702070246 350   7 ***   9 *** * * *  1.0 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.63  997.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702070251 350  15 ***   9 OVC * * *  0.8 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.63  997.9 *** *** ***** ***** ***** ***** **
727976 24217 201702070253 350  13  18  11 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   27   25 1004.5 29.63  997.9 *** ***  0.00T***** *****  0.00T**
727976 24217 201702070309 360  14 ***  13 *** * * *  0.5 ** ** ** ** 72 35 ** ** *   26   25 ****** 29.64  998.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702070319 360  10 ***  13 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   26   25 ****** 29.65  998.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070353 010  13 ***  13 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   26   25 1005.4 29.66  998.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702070404 010  13 ***  15 *** * * *  1.0 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.66  998.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702070418 010  11 ***  11 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702070425 010  11 ***  15 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.67  999.3 *** ***  0.00T***** ***** ***** **
727976 24217 201702070449 020  10 ***  13 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.69  999.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702070450 020   9 ***  13 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   27   25 1006.5 29.69  999.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702070457 020  13 ***  13 *** * * *  1.0 ** ** ** ** 71 10 ** ** *   27   26 ****** 29.69  999.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702070527 010   9  18  13 *** * * *  2.5 ** ** ** ** 71 10 ** ** *   27   26 ****** 29.71 1000.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070542 020  10 ***  13 *** * * *  1.5 ** ** ** ** 71 10 ** ** *   27   26 ****** 29.72 1000.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702070553 020  13 ***  13 *** * * *  1.8 ** ** ** ** 71 10 ** ** *   27   26 1007.8 29.73 1001.3  28  26  0.00T 0.00T***** ***** **
727976 24217 201702070614 020  11 ***  19 *** * * *  2.0 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.74 1001.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070645 030  11 ***  19 *** * * *  1.3 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702070653 030  11 ***  19 *** * * *  1.3 ** ** ** ** 71 10 ** ** *   27   25 1008.6 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702070753 020  11 ***  15 *** * * *  1.5 ** ** ** ** 71 10 ** ** *   27   25 1009.2 29.77 1002.6  29  24  0.00T***** ***** ***** **
727976 24217 201702070759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  29  24 ***** *****  0.50 ***** **
727976 24217 201702070800 020  11 ***  13 *** * * *  2.5 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.77 1002.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070815 020  14 ***  14 *** * * *  1.0 ** ** ** ** 71 10 ** ** *   26   25 ****** 29.77 1002.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070825 020  11 ***  13 *** * * *  0.8 ** ** ** ** 71 10 ** ** *   26   25 ****** 29.77 1002.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070839 030  10 ***  13 *** * * *  1.8 ** ** ** ** 71 10 ** ** *   26   25 ****** 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702070842 030  11 ***  13 *** * * *  3.0 ** ** ** ** 71 10 ** ** *   26   25 ****** 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702070851 020  11 ***  13 OVC * * *  2.5 ** ** ** ** 71 10 ** ** *   27   25 ****** 29.78 1003.0 *** *** ***** ***** ***** ***** **
727976 24217 201702070853 020  14 ***  13 *** * * *  2.0 ** ** ** ** 71 10 ** ** *   26   25 1009.5 29.78 1003.0 *** ***  0.00T***** *****  0.00T**
727976 24217 201702070903 030  11 ***  13 *** * * *  1.8 ** ** ** ** 71 10 ** ** *   26   25 ****** 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702070910 030  14 ***  13 *** * * *  3.0 ** ** ** ** 71 10 ** ** *   26   24 ****** 29.78 1003.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702070946 020  11  20  16 *** * * *  9.1 ** ** ** ** 41 40 ** ** *   26   24 ****** 29.77 1002.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702070953 020  14 ***  16 *** * * * 10.0 ** ** ** ** 41 40 ** ** *   26   24 1009.2 29.77 1002.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702071051 010  13 ***  13 *** * * * 10.0 ** ** ** ** 41 40 ** ** *   27   21 ****** 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702071053 020  13 ***  13 *** * * * 10.0 ** ** ** ** 41 40 ** ** *   27   22 1008.6 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702071107 020  11 ***  15 *** * * * 10.0 ** ** ** ** 41 40 ** ** *   27   21 ****** 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702071153 020  13 ***  22 *** * * *  8.0 ** ** ** ** 71 ** ** ** *   27   21 1008.5 29.75 1002.0  27  26  0.00T 0.00T***** ***** **
727976 24217 201702071221 030  11 ***  18 *** * * *  1.8 ** ** ** ** 71 ** ** ** *   26   21 ****** 29.75 1002.0 *** ***  0.00T***** ***** ***** **
727976 24217 201702071238 020  13 ***  17 *** * * *  3.0 ** ** ** ** 71 ** ** ** *   27   20 ****** 29.74 1001.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702071253 020  14 ***  18 *** * * * 10.0 ** ** ** ** 41 40 ** ** *   27   19 1008.2 29.74 1001.6 *** ***  0.00T***** ***** ***** **
727976 24217 201702071346 020  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   26   17 ****** 29.72 1000.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702071353 020  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   26   17 1007.4 29.72 1000.9 *** ***  0.00T***** ***** ***** **
727976 24217 201702071453 020  15  23 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   15 1006.4 29.69  999.9 *** ***  0.00 ***** *****  0.00T**
727976 24217 201702071553 020  16  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   15 1006.4 29.69  999.9 *** ***  0.00 ***** ***** ***** **
727976 24217 201702071653 020  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   25   15 1006.8 29.70 1000.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201702071753 020  16  22 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   26   16 1006.9 29.70 1000.3  27  25  0.00  0.00T***** ***** **
727976 24217 201702071853 020  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   28   16 1006.9 29.70 1000.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201702071953 020  17  26 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   30   16 1006.8 29.70 1000.3 *** ***  0.00 ***** ***** ***** **
727976 24217 201702072053 020  17  25 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   31   16 1007.0 29.71 1000.6 *** ***  0.00 ***** ***** ***** **
727976 24217 201702072153 010  15 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   32   17 1007.3 29.72 1000.9 *** ***  0.00 ***** ***** ***** **
